TimeStamp,IntSolIrr,SMA-h-On,TmpMdul K,A.Ms.Amp,A.Ms.Vol,A.Ms.Watt,A1.Ms.Amp,B.Ms.Amp,B.Ms.Vol,B.Ms.Watt,B1.Ms.Amp,E-Total,GridMs.A.phsA,GridMs.A.phsB,GridMs.A.phsC,GridMs.Hz,GridMs.PhV.phsA,GridMs.PhV.phsB,GridMs.PhV.phsC,GridMs.TotPF,GridMs.TotVA,GridMs.TotVAr,GridMs.VA.phsA,GridMs.VA.phsB,GridMs.VA.phsC,GridMs.VAr.phsA,GridMs.VAr.phsB,GridMs.VAr.phsC,GridMs.W.phsA,GridMs.W.phsB,GridMs.W.phsC,Mode,Mt.TotOpTmh,Mt.TotTmh
2017-01-28 17:15,71.1,6143.75,290.2,1.82,622.82,1121.53,1.83,1.2,615.51,729.87,1.21,28362.57,2.59,2.63,2.63,50.01,232.76,230.66,236.47,0.93,1829.7,-18.13,604.27,605.27,620.17,-4.4,-4.53,-9.2,602.03,603.1,617.73,1: Mpp,3225.03,3524.39
2017-01-28 17:30,30.76,6144.0,288.49,0.86,582.46,504.38,0.86,0.57,572.77,327.62,0.57,28362.78,1.17,1.18,1.18,50.0,231.0,228.11,235.18,1.0,814.83,-43.38,269.03,269.17,276.62,-12.62,-12.76,-18.0,269.03,269.03,276.21,1: Mpp,3225.28,3524.64
2017-01-28 17:45,8.07,6144.25,287.2,0.28,529.17,145.23,0.28,0.18,529.03,92.4,0.18,28362.83,0.31,0.29,0.31,49.95,230.5,226.9,234.43,0.92,207.07,-67.8,69.87,65.07,72.13,-23.93,-16.87,-27.0,65.2,63.2,66.33,1: Mpp,3225.53,3524.89
2017-01-28 18:00,0.8,6144.5,286.45,0.05,539.9,25.76,0.05,0.03,532.57,16.48,0.03,28362.83,0.05,0.04,0.06,49.97,230.36,226.53,234.65,0.22,34.41,-28.55,11.93,9.52,12.97,-10.0,-7.24,-11.31,6.14,5.93,6.28,7: Warten,3225.64,3525.14
2017-01-28 18:15,0.0,6144.74,286.05,0.0,458.24,0.0,0.0,0.0,457.19,0.0,0.0,28362.83,0.0,0.0,0.0,50.15,230.96,226.67,235.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7: Warten,3225.64,3525.22
2017-01-23 07:15,0.0,6042.56,280.96,0.0,579.34,0.0,0.0,0.0,579.63,0.0,0.0,27985.86,0.0,0.0,0.0,49.9,237.16,235.34,238.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7: Warten,3174.38,3463.64
2017-01-23 07:30,3.63,6042.81,281.29,0.05,606.28,25.57,0.05,0.03,597.23,14.57,0.03,27985.86,0.04,0.04,0.04,49.93,236.81,235.02,237.99,0.19,28.6,-10.2,9.73,9.4,9.47,-3.87,-3.13,-3.2,9.2,9.0,9.0,1: Mpp,3174.43,3463.89
2017-01-23 07:45,16.53,6043.06,281.43,0.44,574.0,251.07,0.44,0.27,562.0,149.77,0.27,27985.95,0.51,0.5,0.5,50.02,237.81,236.13,239.12,0.99,353.93,-53.13,119.47,117.2,117.27,-19.6,-16.67,-16.87,118.47,116.67,116.73,1: Mpp,3174.68,3464.15
2017-01-23 08:00,31.79,6043.31,281.68,0.79,593.62,464.6,0.79,0.48,597.92,286.73,0.48,27986.13,1.0,1.0,0.99,50.02,238.43,236.46,239.61,1.0,707.43,-36.8,237.1,235.17,235.17,-13.4,-11.67,-11.73,237.1,235.17,235.17,1: Mpp,3174.93,3464.4
2017-01-23 08:15,47.9,6043.55,282.02,1.16,608.85,708.4,1.16,0.73,616.24,446.43,0.73,27986.41,1.53,1.54,1.52,50.0,241.04,239.37,242.46,1.0,1101.97,-23.53,368.0,366.77,367.2,-8.33,-7.33,-7.8,367.87,366.77,367.27,1: Mpp,3175.18,3464.65
2017-01-23 08:30,71.47,6043.81,283.03,1.67,638.74,1064.0,1.67,1.07,624.49,665.59,1.07,27986.82,2.32,2.33,2.32,50.04,241.91,240.17,243.15,1.0,1682.76,-20.07,560.76,559.66,562.34,-6.55,-6.28,-7.24,560.76,559.66,562.28,1: Mpp,3175.43,3464.9
2017-01-23 08:45,107.07,6044.05,284.48,2.79,655.18,1828.0,2.79,1.77,639.92,1133.57,1.77,27987.54,3.97,3.99,3.97,50.07,242.56,240.59,243.56,1.0,2885.53,-10.27,961.5,958.13,965.9,-3.4,-2.67,-4.2,961.5,958.13,965.97,1: Mpp,3175.68,3465.15
2017-01-23 09:00,115.6,6044.3,286.13,3.12,654.08,2044.37,3.13,1.98,643.06,1271.1,1.98,27988.36,4.44,4.47,4.45,50.05,242.56,240.05,242.99,1.0,3230.43,-9.2,1077.03,1072.13,1081.27,-3.0,-2.2,-4.07,1077.03,1071.93,1081.2,1: Mpp,3175.94,3465.4
2017-01-23 09:15,146.93,6044.55,286.96,3.99,652.07,2608.03,3.99,2.64,640.16,1694.93,2.65,27989.36,5.77,5.79,5.78,50.11,243.18,240.99,243.57,1.0,4202.59,-6.34,1402.07,1393.07,1407.45,-2.21,-1.1,-3.03,1402.28,1393.21,1407.38,1: Mpp,3176.18,3465.64
2017-01-23 09:30,214.79,6044.8,290.63,6.12,669.09,4097.47,6.12,3.94,651.15,2567.47,3.95,27991.03,8.96,8.99,9.0,50.02,242.37,239.49,242.22,1.0,6501.07,-4.67,2170.4,2150.53,2180.13,-1.67,-0.27,-2.73,2170.87,2151.7,2180.2,1: Mpp,3176.44,3465.9
2017-01-23 09:45,260.57,6045.04,292.92,7.54,668.62,5039.0,7.55,4.96,648.05,3211.63,4.96,27993.05,11.14,11.16,11.21,50.03,242.36,238.21,241.5,1.0,8065.23,-5.2,2699.87,2657.9,2707.47,-2.27,-0.07,-2.87,2700.33,2657.7,2706.8,1: Mpp,3176.69,3466.15
2017-01-23 10:00,304.7,6045.3,295.28,8.68,667.14,5787.9,8.68,5.79,640.81,3705.45,5.78,27995.32,12.85,12.83,12.88,50.01,242.23,238.5,241.3,1.0,9280.9,-4.62,3114.48,3058.1,3108.31,-2.34,0.0,-2.34,3112.34,3059.62,3108.03,1: Mpp,3176.93,3466.4
2017-01-23 10:15,346.37,6045.54,299.47,9.7,655.8,6355.9,9.69,6.42,636.49,4086.07,6.42,27997.89,14.09,14.13,14.07,50.0,243.77,238.84,241.63,1.0,10209.43,-3.87,3434.6,3374.7,3400.13,-2.73,-0.2,-0.93,3434.67,3375.47,3400.6,1: Mpp,3177.18,3466.65
2017-01-23 10:30,393.59,6045.79,302.76,10.43,629.14,6557.28,10.43,7.12,642.72,4572.69,7.12,28000.59,15.01,15.17,15.01,49.98,243.74,238.95,241.05,1.0,10900.48,-4.0,3659.03,3624.0,3617.45,-2.55,-0.9,-0.55,3657.38,3626.07,3617.17,1: Mpp,3177.43,3466.9
2017-01-23 10:45,435.6,6046.04,306.75,11.18,619.73,6924.57,11.18,7.74,632.2,4889.87,7.74,28003.47,15.92,16.05,15.87,50.02,244.96,239.38,241.67,1.0,11574.93,-3.33,3900.17,3840.43,3834.33,-2.93,-0.4,0.0,3900.17,3841.5,3835.5,1: Mpp,3177.68,3467.15
2017-01-23 11:00,477.27,6046.29,309.56,12.7,620.61,7881.93,12.7,8.31,621.84,5165.33,8.31,28006.66,17.52,17.65,17.47,50.01,246.1,240.74,242.4,1.0,12794.9,-4.0,4311.77,4248.8,4234.33,-3.4,-0.53,-0.07,4311.63,4249.33,4235.17,1: Mpp,3177.93,3467.4
2017-01-23 11:15,508.17,6046.53,308.75,13.33,627.4,8362.14,13.34,8.71,616.32,5365.34,8.73,28010.03,18.44,18.6,18.42,49.95,245.46,241.19,242.57,1.0,13480.55,-3.24,4526.14,4485.9,4468.52,-2.21,-0.76,-0.28,4526.21,4486.38,4469.55,1: Mpp,3178.18,3467.65
2017-01-23 11:30,543.69,6046.78,309.81,14.05,622.93,8747.07,14.05,9.25,612.92,5670.33,9.25,28013.63,19.26,19.39,19.26,50.02,245.72,243.09,243.53,1.0,14134.07,-3.6,4731.47,4712.7,4689.9,-1.87,-1.2,-0.53,4731.6,4713.17,4690.9,1: Mpp,3178.44,3467.91
2017-01-23 11:45,581.07,6047.03,309.96,14.76,621.88,9177.79,14.76,9.76,608.72,5938.31,9.76,28017.32,20.11,20.24,20.13,50.0,246.18,244.08,244.07,1.0,14802.83,-3.72,4950.31,4941.03,4911.48,-1.59,-1.59,-0.55,4949.83,4941.79,4913.07,1: Mpp,3178.69,3468.16
2017-01-23 12:00,632.8,6047.28,313.61,15.76,617.83,9733.13,15.74,10.33,610.17,6304.37,10.33,28021.26,21.07,21.15,21.01,50.02,249.86,247.9,245.96,1.0,15676.13,-4.6,5263.7,5243.97,5168.47,-2.6,-2.0,0.0,5263.97,5243.07,5169.33,1: Mpp,3178.94,3468.41
2017-01-23 12:15,660.77,6047.53,310.16,16.41,615.47,10100.03,16.41,10.71,610.95,6544.53,10.72,28025.33,21.83,21.89,21.76,50.0,250.17,248.88,246.07,1.0,16263.17,-4.47,5460.33,5448.33,5354.5,-2.4,-2.33,0.27,5460.53,5448.8,5355.43,1: Mpp,3179.19,3468.66
2017-01-23 12:30,676.17,6047.77,310.53,16.8,611.26,10264.37,16.81,11.04,602.38,6645.57,11.04,28029.39,22.16,22.33,22.12,50.01,249.56,248.82,245.51,1.0,16520.4,-5.07,5530.57,5558.27,5431.57,-2.0,-3.13,0.07,5529.43,5558.8,5432.43,1: Mpp,3179.44,3468.9
2017-01-23 12:45,607.8,6048.02,309.03,15.07,610.58,9193.73,15.09,9.88,606.68,5994.43,9.87,28033.16,20.03,20.12,20.02,49.98,248.07,246.42,245.42,1.0,14839.23,-4.33,4968.2,4958.17,4912.87,-1.87,-2.13,-0.33,4967.93,4957.47,4912.77,1: Mpp,3179.69,3469.16
2017-01-23 13:00,608.24,6048.27,306.23,15.03,618.81,9302.0,15.04,9.88,610.05,6022.69,9.88,28036.86,20.05,20.09,20.0,49.97,250.85,247.88,247.98,1.0,14967.79,-4.41,5028.52,4981.17,4958.1,-2.76,-1.17,-0.41,5029.34,4979.1,4960.0,1: Mpp,3179.94,3469.41
2017-01-23 13:15,609.27,6048.51,310.08,15.03,608.97,9133.77,15.03,9.82,611.13,5999.23,9.82,28040.54,19.69,19.8,19.63,50.01,252.85,247.22,250.17,1.0,14782.6,-4.67,4979.83,4891.57,4911.2,-3.47,-0.67,-0.53,4979.4,4894.67,4911.53,1: Mpp,3180.19,3469.65
2017-01-23 13:30,600.8,6048.77,306.96,14.9,619.22,9220.03,14.87,9.77,609.83,5959.76,9.78,28044.25,19.73,19.79,19.7,49.97,251.76,249.99,249.66,1.0,14833.41,-4.9,4968.72,4946.38,4918.31,-2.34,-1.79,-0.76,4968.17,4947.66,4918.62,1: Mpp,3180.44,3469.9
2017-01-23 13:45,589.2,6049.02,307.35,14.62,620.18,9063.73,14.62,9.66,600.22,5782.9,9.66,28047.87,19.39,19.47,19.36,49.92,250.09,249.29,247.97,1.0,14504.67,-4.33,4849.03,4853.7,4801.93,-1.8,-2.07,-0.53,4849.97,4853.63,4802.4,1: Mpp,3180.68,3470.15
2017-01-23 14:00,593.67,6049.27,309.15,14.9,620.39,9240.57,14.89,9.78,611.59,5979.27,9.78,28051.6,19.96,20.06,19.95,49.88,249.36,247.26,247.41,1.0,14873.0,-3.8,4977.03,4960.4,4935.57,-2.07,-1.33,-0.4,4976.97,4960.33,4936.57,1: Mpp,3180.93,3470.4
2017-01-23 14:15,547.66,6049.51,307.67,13.89,620.66,8621.28,13.9,9.13,611.45,5581.55,9.13,28055.06,18.78,18.86,18.77,49.88,247.24,244.79,246.91,1.0,13895.9,-3.72,4643.07,4617.9,4634.93,-1.79,-0.69,-1.24,4643.72,4618.9,4635.41,1: Mpp,3181.18,3470.65
2017-01-23 14:30,508.4,6049.76,308.06,13.03,622.18,8104.97,13.03,8.55,612.15,5231.68,8.55,28058.38,17.74,17.81,17.7,49.81,245.77,241.36,244.9,1.0,12994.03,-4.26,4359.94,4298.65,4335.45,-2.45,-0.26,-1.55,4359.94,4299.81,4335.71,1: Mpp,3181.44,3470.91
2017-01-23 14:45,464.53,6050.01,301.83,12.01,629.89,7564.72,12.01,7.95,616.25,4896.24,7.96,28061.34,16.61,16.72,16.58,49.91,246.72,241.9,245.5,1.0,12211.48,-3.79,4096.66,4045.59,4069.24,-2.55,-0.07,-1.1,4097.76,4044.9,4069.79,1: Mpp,3181.68,3471.15
2017-01-23 15:00,403.47,6050.26,302.45,10.67,631.2,6734.6,10.67,7.07,617.84,4366.83,7.07,28064.09,14.77,14.85,14.69,49.93,248.43,242.16,246.35,1.0,10880.3,-4.6,3668.07,3595.63,3616.6,-3.6,-0.27,-0.73,3668.2,3596.83,3617.27,1: Mpp,3181.93,3471.4
2017-01-23 15:15,359.5,6050.51,301.49,9.67,635.26,6143.53,9.67,6.43,619.53,3978.97,6.43,28066.58,13.41,13.5,13.35,49.99,249.29,242.26,248.4,1.0,9925.47,-5.2,3340.8,3269.97,3314.7,-3.53,0.0,-1.6,3341.33,3270.9,3315.5,1: Mpp,3182.18,3471.65
2017-01-23 15:30,312.86,6050.75,300.29,8.62,638.85,5507.97,8.62,5.72,625.46,3573.79,5.72,28068.8,12.03,12.13,11.98,49.99,249.61,241.83,248.09,1.0,8906.1,-5.31,3002.21,2933.24,2970.66,-3.66,0.0,-1.66,3002.21,2934.17,2970.79,1: Mpp,3182.43,3471.9
2017-01-23 15:45,261.62,6051.0,300.44,7.24,636.53,4622.87,7.25,4.79,624.57,2999.1,4.79,28070.7,10.12,10.22,10.1,49.94,247.95,241.93,247.67,1.0,7478.9,-6.8,2510.63,2467.2,2501.07,-3.33,-0.67,-2.87,2510.7,2468.67,2501.33,1: Mpp,3182.68,3472.15
2017-01-23 16:00,182.71,6051.25,297.77,4.95,635.39,3157.77,4.96,3.28,625.86,2056.23,3.28,28071.96,6.95,6.97,6.97,49.92,246.03,244.45,247.04,1.0,5138.33,-10.27,1710.8,1705.2,1722.33,-3.13,-2.6,-4.6,1710.53,1705.07,1722.07,1: Mpp,3182.93,3472.4
2017-01-23 16:15,226.66,6051.49,297.84,6.56,644.06,4226.07,6.56,4.33,632.97,2742.33,4.33,28073.7,9.29,9.32,9.33,49.89,245.35,243.4,246.06,1.0,6843.77,-6.87,2278.13,2269.03,2296.6,-2.0,-1.13,-3.73,2278.13,2269.17,2296.47,1: Mpp,3183.19,3472.65
2017-01-23 16:30,183.52,6051.74,297.51,5.48,641.05,3512.48,5.48,3.59,632.34,2271.9,3.59,28075.11,7.75,7.76,7.77,49.89,244.52,242.69,245.45,1.0,5681.79,-7.52,1893.48,1882.66,1905.66,-2.48,-1.03,-4.0,1893.66,1882.79,1905.79,1: Mpp,3183.43,3472.9
2017-01-23 16:45,122.43,6051.99,295.96,3.8,639.09,2428.7,3.8,2.47,632.15,1561.73,2.47,28076.1,5.34,5.36,5.35,49.97,244.47,242.58,245.65,1.0,3917.9,-11.73,1305.4,1298.63,1313.87,-3.8,-2.6,-5.33,1305.33,1298.77,1313.87,1: Mpp,3183.69,3473.15
2017-01-23 17:00,82.6,6052.24,295.09,2.65,632.12,1675.72,2.65,1.71,629.06,1074.66,1.71,28076.77,3.73,3.76,3.73,49.98,244.12,241.95,245.36,1.0,2730.41,-20.28,908.52,908.03,913.86,-6.48,-6.21,-7.59,908.59,908.03,913.93,1: Mpp,3183.93,3473.4
2017-01-23 17:15,51.59,6052.48,294.35,1.7,602.92,1023.47,1.7,1.09,611.13,667.63,1.09,28077.21,2.31,2.32,2.29,50.02,245.13,243.52,246.65,1.0,1693.5,-33.4,565.3,563.23,564.97,-11.6,-10.67,-11.13,565.3,563.23,564.97,1: Mpp,3184.18,3473.65
2017-01-23 17:30,26.77,6052.73,293.51,0.87,587.98,513.63,0.87,0.56,583.67,327.17,0.56,28077.42,1.15,1.14,1.12,49.94,243.53,242.12,245.16,1.0,829.27,-54.53,278.93,275.3,275.03,-20.27,-17.27,-17.07,278.53,275.37,274.97,1: Mpp,3184.44,3473.9
2017-01-23 17:45,8.73,6052.99,292.46,0.33,534.41,176.38,0.33,0.2,541.85,108.24,0.2,28077.48,0.37,0.35,0.35,50.04,244.6,243.2,245.99,0.91,256.55,-76.97,88.28,83.24,85.03,-29.66,-22.41,-24.9,82.21,79.79,80.76,1: Mpp,3184.68,3474.15
2017-01-23 18:00,0.28,6053.23,291.33,0.04,529.34,17.33,0.04,0.02,535.5,8.6,0.02,28077.48,0.03,0.03,0.03,50.02,244.41,243.13,245.92,0.1,21.07,-19.8,8.07,6.07,6.93,-7.67,-5.6,-6.53,2.4,2.2,2.2,7: Warten,3184.76,3474.4
2017-01-23 18:15,0.0,6053.48,291.02,0.0,435.94,0.0,0.0,0.0,436.26,0.0,0.0,28077.48,0.0,0.0,0.0,50.12,244.51,243.48,246.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7: Warten,3184.76,3474.44
2017-01-30 07:15,0.0,6172.82,283.27,0.0,567.38,0.0,0.0,0.0,566.16,0.0,0.0,28403.35,0.0,0.0,0.0,49.83,217.65,225.25,228.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7: Warten,3231.92,3535.0
2017-01-30 07:30,3.1,6173.07,283.48,0.0,604.55,0.0,0.0,0.0,601.63,0.0,0.0,28403.35,0.0,0.0,0.0,48.3,209.64,217.58,219.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7: Warten,3231.92,3535.25
2017-01-30 07:45,9.53,6173.31,283.62,0.0,665.94,0.0,0.0,0.0,663.99,0.0,0.0,28403.35,0.0,0.0,0.0,49.98,217.23,225.99,227.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6: Stoerung,3231.92,3535.5
2017-01-30 08:00,18.07,6173.56,283.93,0.0,686.46,0.0,0.0,0.0,684.12,0.0,0.0,28403.35,0.0,0.0,0.0,50.0,217.19,225.9,227.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6: Stoerung,3231.92,3535.75
2017-01-30 08:15,31.97,6173.82,284.05,0.08,699.81,46.21,0.08,0.05,696.89,30.07,0.05,28403.36,0.11,0.11,0.1,49.99,217.93,225.85,227.57,0.07,71.9,-1.17,23.76,24.45,23.69,-0.21,-0.62,-0.34,23.76,24.45,23.69,1: Mpp,3231.94,3536.0
2017-01-30 08:30,49.38,6174.06,284.45,1.29,606.17,784.53,1.29,0.84,606.58,505.97,0.83,28403.67,1.85,1.86,1.79,49.99,218.58,225.25,227.11,1.0,1227.4,-16.13,403.3,418.13,405.97,-2.87,-9.53,-3.73,403.37,418.2,406.23,1: Mpp,3232.19,3536.25
2017-01-30 08:45,65.03,6174.31,284.93,1.63,619.52,1006.28,1.62,1.05,613.82,640.9,1.04,28404.06,2.37,2.38,2.33,49.93,217.42,223.69,225.86,1.0,1570.72,-12.28,514.07,531.69,524.97,-0.97,-7.1,-4.21,514.1,531.48,524.86,1: Mpp,3232.44,3536.5
2017-01-30 09:00,84.21,6174.56,285.93,2.12,624.04,1324.17,2.12,1.37,620.13,848.97,1.37,28404.57,3.15,3.15,3.12,49.9,215.93,222.34,224.68,1.0,2078.76,-7.93,678.62,700.21,699.93,0.0,-4.0,-3.93,679.38,700.21,700.0,1: Mpp,3232.69,3536.75
2017-01-30 09:15,106.24,6174.8,287.0,2.7,629.46,1702.03,2.7,1.77,626.52,1111.3,1.77,28405.26,4.06,4.06,4.03,49.95,218.36,223.84,227.1,1.0,2707.2,-6.73,885.03,907.9,914.27,0.0,-2.8,-3.93,885.77,907.9,914.27,1: Mpp,3232.94,3537.0
2017-01-30 09:30,153.8,6175.05,287.69,3.83,638.68,2446.93,3.83,2.55,634.88,1618.97,2.55,28406.22,5.86,5.89,5.87,50.01,218.87,224.22,226.73,1.0,3930.86,-5.52,1282.21,1319.72,1328.93,0.14,-2.28,-3.38,1283.03,1319.72,1328.93,1: Mpp,3233.19,3537.25
2017-01-30 09:45,259.62,6175.3,289.56,6.92,646.95,4479.21,6.92,4.58,644.76,2953.83,4.58,28408.02,10.83,10.87,10.91,50.01,216.91,223.86,224.42,1.0,7230.48,-5.31,2349.52,2433.79,2447.17,0.76,-2.55,-3.52,2349.86,2433.59,2447.31,1: Mpp,3233.44,3537.5
2017-01-30 10:00,364.6,6175.55,292.76,10.16,641.64,6511.9,10.16,6.62,639.47,4226.57,6.62,28410.62,15.72,15.66,15.75,50.01,215.87,225.6,224.34,1.0,10465.57,-5.6,3396.77,3533.5,3535.3,1.47,-3.47,-3.6,3394.97,3535.27,3537.23,1: Mpp,3233.69,3537.75
2017-01-30 10:15,441.93,6175.8,297.5,12.37,631.41,7809.97,12.37,8.03,618.26,4952.83,8.03,28413.72,18.5,18.54,18.59,49.97,219.5,226.5,226.29,1.0,12468.07,-5.45,4063.76,4199.21,4205.1,0.83,-2.83,-3.38,4061.17,4199.55,4207.31,1: Mpp,3233.94,3538.0
2017-01-30 10:30,506.45,6176.04,299.89,13.72,624.65,8561.63,13.73,8.97,619.22,5551.4,8.96,28417.21,20.04,20.17,20.06,49.98,227.57,228.34,230.15,1.0,13784.77,-3.13,4566.0,4604.13,4614.63,-0.13,-1.27,-1.67,4563.33,4606.1,4617.2,1: Mpp,3234.19,3538.25
2017-01-30 10:45,552.2,6176.3,303.44,14.75,617.97,9109.41,14.74,9.53,615.15,5862.17,9.54,28420.85,20.57,20.93,20.83,49.99,237.69,231.42,234.69,1.0,14619.86,-3.66,4890.31,4842.97,4886.59,-1.72,-0.28,-1.59,4890.1,4843.93,4887.41,1: Mpp,3234.44,3538.5
2017-01-30 11:00,618.23,6176.18,310.28,13.36,634.15,8126.86,13.36,8.67,622.83,5159.75,8.67,28423.93,17.9,18.11,18.0,49.42,236.94,227.14,230.28,0.82,12990.36,-4.07,4421.39,4264.61,4304.36,-4.07,0.21,-0.21,4421.46,4265.25,4305.29,1: Mpp,3234.64,3538.75
2017-01-30 11:15,649.77,6176.43,311.8,16.99,605.43,10286.03,17.0,11.07,591.1,6540.67,11.07,28428.11,22.61,22.89,22.79,50.01,247.46,235.89,239.76,1.0,16457.23,-4.93,5594.5,5400.2,5462.53,-4.93,0.4,-0.4,5594.57,5401.2,5463.47,1: Mpp,3234.89,3539.0
2017-01-30 11:30,669.66,6176.68,312.41,17.31,603.98,10451.6,17.31,11.25,600.64,6750.23,11.24,28432.35,23.02,23.3,23.11,49.98,249.29,236.15,240.47,1.0,16798.47,-5.2,5738.97,5501.03,5558.47,-5.87,0.67,0.0,5738.57,5502.03,5559.8,1: Mpp,3235.14,3539.25
2017-01-30 11:45,679.14,6176.93,312.11,17.51,602.91,10557.32,17.51,11.48,598.13,6866.64,11.48,28436.52,23.15,23.43,23.23,50.03,251.23,237.59,242.39,1.0,17010.0,-5.79,5814.79,5564.57,5630.64,-6.36,0.64,-0.07,5814.71,5566.36,5632.21,1: Mpp,3235.39,3539.5
2017-01-30 12:00,716.07,6177.18,312.75,18.21,599.41,10916.03,18.21,11.87,598.46,7103.55,11.86,28441.05,23.94,24.21,24.1,50.01,249.4,238.48,242.72,1.0,17590.84,-5.16,5969.52,5773.39,5847.94,-4.77,0.19,-0.58,5969.55,5774.26,5851.29,1: Mpp,3235.65,3539.76
2017-01-30 12:15,722.76,6177.42,313.63,18.35,600.54,11017.18,18.35,11.97,600.01,7177.54,11.96,28445.3,24.37,24.63,24.49,49.93,247.77,236.92,240.82,1.0,17768.64,-5.36,6037.04,5835.29,5896.32,-4.93,0.0,-0.43,6037.39,5837.07,5898.25,1: Mpp,3235.89,3540.0
2017-01-30 12:30,731.93,6177.67,313.47,18.44,600.58,11069.97,18.43,11.98,599.72,7183.97,11.98,28449.9,24.46,24.73,24.62,49.99,247.63,237.11,239.7,1.0,17823.13,-5.0,6059.03,5862.83,5901.27,-4.93,0.07,-0.13,6055.93,5866.63,5903.43,1: Mpp,3236.15,3540.25
2017-01-30 12:45,744.17,6177.92,312.12,18.63,602.2,11217.41,18.63,12.16,598.55,7277.1,12.16,28454.31,24.6,24.91,24.79,50.0,249.42,238.11,241.37,1.0,18035.1,-4.97,6117.9,5932.59,5984.62,-4.69,0.07,-0.41,6134.86,5928.41,5979.45,1: Mpp,3236.39,3540.5
2017-01-30 13:00,779.93,6178.17,314.13,19.18,597.53,11458.07,19.17,12.59,594.67,7481.83,12.59,28458.96,25.13,25.38,25.25,50.0,249.95,239.22,242.26,1.0,18470.0,-5.45,6278.69,6074.28,6117.03,-5.31,0.21,-0.34,6281.93,6072.83,6117.79,1: Mpp,3236.64,3540.75
2017-01-30 13:15,771.37,6178.42,314.36,19.05,589.73,11225.77,19.05,12.39,593.91,7360.13,12.4,28463.52,24.55,24.74,24.63,50.08,246.74,242.86,244.62,1.0,18091.03,-4.33,6057.43,6008.8,6024.8,-2.4,-1.0,-0.93,6057.57,6009.13,6026.13,1: Mpp,3236.89,3541.0
2017-01-30 13:30,748.79,6178.66,314.81,18.54,594.5,11018.07,18.52,12.07,593.22,7158.07,12.06,28468.01,23.77,24.08,23.93,50.02,250.26,242.77,246.44,1.0,17692.67,-4.8,5948.8,5845.77,5898.1,-2.87,-0.6,-1.33,5949.13,5847.2,5898.9,1: Mpp,3237.15,3541.26
2017-01-30 13:45,733.03,6178.91,313.88,18.2,593.12,10793.41,18.18,11.9,589.48,7016.62,11.9,28472.29,23.47,23.82,23.76,49.97,248.36,240.18,244.3,1.0,17353.28,-4.07,5825.97,5722.79,5804.52,-2.55,0.0,-1.45,5828.66,5722.17,5804.24,1: Mpp,3237.39,3541.5
2017-01-30 14:00,681.66,6179.16,312.59,17.21,594.36,10229.34,17.21,11.24,589.81,6628.0,11.25,28476.32,22.4,22.54,22.42,49.99,249.71,238.85,243.95,1.0,16442.93,-4.97,5591.9,5383.14,5467.9,-4.9,0.69,-0.69,5591.79,5384.24,5469.24,1: Mpp,3237.64,3541.75
2017-01-30 14:15,655.1,6179.41,310.59,16.5,599.76,9892.1,16.49,10.81,593.1,6412.37,10.81,28480.3,21.71,21.9,21.79,50.01,247.92,238.34,242.97,1.0,15894.97,-5.13,5377.67,5221.4,5295.9,-4.47,0.27,-1.07,5381.57,5220.67,5294.37,1: Mpp,3237.89,3542.0
2017-01-30 14:30,643.31,6179.16,311.66,14.6,612.97,8736.67,14.59,9.53,605.32,5624.87,9.53,28483.8,19.12,19.3,19.17,49.92,240.52,229.85,234.37,0.9,14012.67,-4.93,4770.83,4591.57,4650.27,-5.0,0.47,-0.4,4770.83,4592.23,4650.93,1: Mpp,3238.12,3542.25
2017-01-30 14:45,559.0,6179.41,305.25,14.58,600.89,8758.42,14.57,9.52,597.88,5687.06,9.52,28487.44,19.36,19.56,19.39,49.95,248.14,237.36,240.66,1.0,14112.03,-5.16,4803.42,4641.81,4666.81,-5.29,0.19,-0.06,4803.42,4642.84,4667.84,1: Mpp,3238.37,3542.5
2017-01-30 15:00,486.03,6179.66,304.76,13.02,605.9,7887.93,13.02,8.54,601.73,5139.48,8.54,28490.54,17.56,17.73,17.61,49.99,245.98,237.24,240.27,1.0,12755.21,-4.62,4319.03,4206.48,4229.69,-4.21,-0.07,-0.34,4319.17,4208.17,4230.03,1: Mpp,3238.62,3542.75
2017-01-30 15:15,434.93,6179.9,304.09,11.83,612.18,7243.52,11.83,7.74,609.8,4718.16,7.74,28493.56,16.15,16.37,16.18,50.0,245.1,237.75,241.35,1.0,11755.06,-3.61,3958.87,3891.06,3905.13,-2.9,-0.26,-0.45,3957.9,3892.03,3905.32,1: Mpp,3238.87,3543.01
